_id,index,id,Year,Type,Country,State,Activity,Sex,Age,Injury
6696ff4dc10ca7acadf71610,217,217,2021,Unprovoked,USA,Florida,Wing Foil Surfing,F,42,Punctures to leg
6696ff4dc10ca7acadf71611,218,218,2021,Unprovoked,AUSTRALIA,Queensland,Spearfishing,M,24,Laceration to leg
6696ff4dc10ca7acadf71612,219,219,2021,Unprovoked,MEXICO,Quintana Roo,Diving,M,14,Lacerations
6696ff4dc10ca7acadf71613,220,220,2021,Unprovoked,AUSTRALIA,Victoria,Swimmingq,F,15,Lacerations to right calf and hand
6696ff4dc10ca7acadf71614,221,221,2021,Unprovoked,AUSTRALIA,Victoria,Swimming,M,15,Lacerations to back
6696ff4dc10ca7acadf71615,222,222,2021,Unprovoked,USA,Hawaii,Surfing,M,NaN,Arm bitten
6696ff4dc10ca7acadf71616,223,223,2021,Unprovoked,BRAZIL,São Paulo.,Playing,M,11,Minor cuts to left thigh
6696ff4dc10ca7acadf71617,224,224,2021,Unprovoked,USA,Hawaii,Spearfishing,F,27,Leg bitten
6696ff4dc10ca7acadf71618,225,225,2021,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,57,FATAL
6696ff4dc10ca7acadf71619,226,226,2021,Unprovoked,BRAZIL,São Paulo.,Swimming,M,NaN,Laceration to lower right leg
6696ff4dc10ca7acadf7161a,227,227,2021,Unprovoked,NEW ZEALAND,North Island,Surfing,M,26,Fingers lacerated
6696ff4dc10ca7acadf7161b,228,228,2021,NaN,AUSTRALIA,Queensland,Spearfishing,M,26,Disappeared
6696ff4dc10ca7acadf7161c,229,229,2021,Unprovoked,AUSTRALIA,Queensland,Swimming,M,34,Lacerations and puncture to left leg
6696ff4dc10ca7acadf7161d,230,230,2021,Unprovoked,USA,Florida,Surfing,M,25,`Left foot bitten
6696ff4dc10ca7acadf7161e,231,231,2021,Unprovoked,USA,Florida,Swimming,M,NaN,Injury to lower left leg
6696ff4dc10ca7acadf7161f,232,232,2021,Unprovoked,USA,California,Surfing,M,38,Injury to posterior left thigh
6696ff4dc10ca7acadf71620,233,233,2021,NaN,EGYPT,NaN,Swimming,M,NaN,Laceration to arm caused by metal object
6696ff4dc10ca7acadf71621,234,234,2021,Unprovoked,USA,Florida,Surfing,M,!6,Minor injury to right arm
6696ff4dc10ca7acadf71622,235,235,2021,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,31,FATAL
6696ff4dc10ca7acadf71623,236,236,2021,Unprovoked,British Overseas Territory,Turks and Caicos,NaN,M,NaN,Wrist bitten
6696ff4dc10ca7acadf71624,237,237,2021,Unprovoked,USA,Louisiana,"Fishing, fell in water",M,64,Severe injury to leg
6696ff4dc10ca7acadf71625,238,238,2021,Unprovoked,USA,Texas,Boogie boarding,M,!!,Lacerations both sides of lower leg immediately above the ankle
6696ff4dc10ca7acadf71626,239,239,2021,Unprovoked,USA,Florida,Surfing,M,41,Left ankle and foot bitten
6696ff4dc10ca7acadf71627,240,240,2021,Unprovoked,CANADA,Nova Scotia,Swimming,F,21,Thigh injured
6696ff4dc10ca7acadf71628,241,241,2021,Provoked,AUSTRALIA,Queensland,Harassing sharks,M,NaN,"No Injury, jet ski bitten PROVOKED INCIDENT"
6696ff4dc10ca7acadf71629,242,242,2021,Unprovoked,USA,Florida,Surfing,M,35,Minor cuts to right foot and ankle
6696ff4dc10ca7acadf7162a,243,243,2021,Unprovoked,USA,Florida,Snorkeling,M,15,Lacerations to legs
6696ff4dc10ca7acadf7162b,244,244,2021,Unprovoked,USA,South Carolina,NaN,M,NaN,Lacerations to lower body
6696ff4dc10ca7acadf7162c,245,245,2021,Unprovoked,USA,Maryland,Swimming,F,12,Lacerations and puncture wounds to lower left leg
6696ff4dc10ca7acadf7162d,246,246,2021,Provoked,USA,Florida,Fishing,M,47,Hands bitten while attempting to unhook shark               PROVOKED INCIDENT
6696ff4dc10ca7acadf7162e,247,247,2021,Unprovoked,USA,North Carolina,Standing,M,15,Lower left leg bitten
6696ff4dc10ca7acadf7162f,248,248,2021,Unprovoked,USA,Georgia,Surfing,M,58,Lower left leg bitten
6696ff4dc10ca7acadf71630,249,249,2021,Provoked,AUSTRALIA,Western Australia,Fishing,M,34,Leg bitten when he jumped on the sharkPROVOKED INCIDENT
6696ff4dc10ca7acadf71631,250,250,2021,Unprovoked,USA,New York,Swimming,M,NaN,Minor injury to calf 
6696ff4dc10ca7acadf71632,251,251,2021,Unprovoked,BRAZIL,Pernambuco,Squatting in the water,M,32,Lacerations to poster thigh and buttock
6696ff4dc10ca7acadf71633,252,252,2021,Provoked,THAILAND,Chanthaburi Province,Moving captive shark,M,55,Lacerations to lower right leg PROVOKED INCIDENT
6696ff4dc10ca7acadf71634,253,253,2021,Unprovoked,USA,California,Surfing,F,NaN,No injury
6696ff4dc10ca7acadf71635,254,254,2021,NaN,USA,Florida,NaN,F,35,"Small laceration to ankle, shark involvement not confirmed"
6696ff4dc10ca7acadf71636,255,255,2021,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,NaN,"No injury, knocked off board by shark"
6696ff4dc10ca7acadf71637,256,256,2021,Unprovoked,USA,Florida,Boogie boarding,M,11,Leg bitten
6696ff4dc10ca7acadf71638,257,257,2021,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,38,Injuries to leg and torso
6696ff4dc10ca7acadf71639,258,258,2021,Provoked,BAHAMAS,NaN,Jackass Team's publicity stunt for Discovery Channel's Shark Week 2021,M,NaN,Lacerations to right hand  PROVOKED INCIDENT
6696ff4dc10ca7acadf7163a,259,259,2021,Unprovoked,USA,Florida,Playing,F,9,Right foot bitten
6696ff4dc10ca7acadf7163b,260,260,2021,Unprovoked,USA,Florida,Spearfishing,M,36,Shark involvement prior to death not confirmed
6696ff4dc10ca7acadf7163c,261,261,2021,Unprovoked,BRAZIL,Pernambuco,Wading,M,51,FATAL
6696ff4dc10ca7acadf7163d,262,262,2021,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,25,Left forearm broken & lacerated
6696ff4dc10ca7acadf7163e,263,263,2021,Unprovoked,USA,Florida,Standing,M,8,Puncture wound to calf
6696ff4dc10ca7acadf7163f,264,264,2021,Provoked,USA,BAHAMAS,Spearfishing,F,19,PROVOKED INCIDENT Lacerations to right hand
6696ff4dc10ca7acadf71640,265,265,2021,Unprovoked,ECUADOR,Galapagos,Diving,M,31,Single bite to right thigh 
6696ff4dc10ca7acadf71641,266,266,2021,Unprovoked,USA,California,Canoeing,M,15,Hand injured
6696ff4dc10ca7acadf71642,267,267,2021,Unprovoked,USA,Florida,Surfing,F,NaN,Lacerations to thigh and calf
6696ff4dc10ca7acadf71643,268,268,2021,Unprovoked,USA,North Carolina,Swimming,F,7,Calf bitten
6696ff4dc10ca7acadf71644,269,269,2021,Unprovoked,USA,California,Swimming,M,38,Posterior right thigh bitten
6696ff4dc10ca7acadf71645,270,270,2021,Unprovoked,JORDAN,Aqaba,Parasailing,M,36,Foot bitten
6696ff4dc10ca7acadf71646,271,271,2021,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,25,Lacerations to calf and ankle
6696ff4dc10ca7acadf71647,272,272,2021,Unprovoked,USA,Florida,Standing,M,12,Left arm bitten
6696ff4dc10ca7acadf71648,273,273,2021,Unprovoked,USA,Florida,Swimming,M,14,"""superficial injuries:"
6696ff4dc10ca7acadf71649,274,274,2021,Unprovoked,USA,Florida,Standing,M,12,Right calf bitten
6696ff4dc10ca7acadf7164a,275,275,2021,Unprovoked,USA,Florida,Standing,M,71,Minor injury to right foot
6696ff4dc10ca7acadf7164b,276,276,2021,Provoked,ENGLAND,West Sussex,Fishing,M,51,Calf bitten by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf7164c,277,277,2021,Unprovoked,AUSTRALIA,Western Australia,Snorkeling,M,10,Foot bitten
6696ff4dc10ca7acadf7164d,278,278,2021,Provoked,NEW CALEDONIA,Nouville,Spearfishing,M,NaN,Presumed fatal  PROVOKED INCIDENT
6696ff4dc10ca7acadf7164e,279,279,2021,Unprovoked,USA,South Carolina,Swimming,M,26,Minor injuries to foot and ankle
6696ff4dc10ca7acadf7164f,280,280,2021,Unprovoked,AUSTRALIA,Western Australia,Spearfishing,M,48,Lacerations to right hand and forearm
6696ff4dc10ca7acadf71650,281,281,2021,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,59,FATAL
6696ff4dc10ca7acadf71651,282,282,2021,Unprovoked,USA,Hawaii,Kite Foiling,M,35,2- to 3-inch cuts to posterior thigh
6696ff4dc10ca7acadf71652,283,283,2021,Provoked,BELIZE,Ambergris Key,Baiting sharks,M,57,Right hand bitten
6696ff4dc10ca7acadf71653,284,284,2021,Unprovoked,USA,Florida,Wading,F,21,Nick on foot
6696ff4dc10ca7acadf71654,285,285,2021,Unprovoked,USA,Hawaii,Surfing,M,14,Lacerations to shin and calf
6696ff4dc10ca7acadf71655,286,286,2021,Unprovoked,JAMAICA,Westmoreland Parish,Spearfishing,M,53,FATAL
6696ff4dc10ca7acadf71656,287,287,2021,Unprovoked,USA,Florida,Surfing,F,64,Foot bitten
6696ff4dc10ca7acadf71657,288,288,2021,Unprovoked,USA,Florida,Boggie boarding,M,54,Right leg bitten
6696ff4dc10ca7acadf71658,289,289,2021,Unprovoked,FRENCH POLYNESIA,Tahiti,Canoeing,M,25,"No injury, canoe bitten"
6696ff4dc10ca7acadf71659,290,290,2021,Unprovoked,NEW CALEDONIA,NaN,Stand Up Paddleboarding,M,53,FATAL
6696ff4dc10ca7acadf7165a,291,291,2021,Unprovoked,USA,Hawaii,Swimming,F,57,Puncture wound to knee
6696ff4dc10ca7acadf7165b,292,292,2021,Unprovoked,AUSTRALIA,Western Australia,NaN,M,NaN,Laceration to foot
6696ff4dc10ca7acadf7165c,293,293,2021,Provoked,USA,North Carolina,Tagging sharks,NaN,NaN,"No injury to occupants, shark bit boat after being tagged"
6696ff4dc10ca7acadf7165d,294,294,2021,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Spearfishing,M,38,Minor injury to head
6696ff4dc10ca7acadf7165e,295,295,2021,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Body boarding,M,38,FATAL
6696ff4dc10ca7acadf7165f,296,296,2021,Unprovoked,USA,Florida,Swimming,M,36,1-inch cut to leg
6696ff4dc10ca7acadf71660,297,297,2021,Unprovoked,USA,Florida,NaN,M,NaN,Cuts to both feet
6696ff4dc10ca7acadf71661,298,298,2021,Unprovoked,AUSTRALIA,Western Australia,Spearfishing,M,27,Injury to calf
6696ff4dc10ca7acadf71662,299,299,2021,Unprovoked,FRENCH POLYNESIA,Marquesas,Swimming,M,10,NaN
6696ff4dc10ca7acadf71663,300,300,2021,Unprovoked,USA,Florida,NaN,F,16,"Injuries to hands, arm and knees"
6696ff4dc10ca7acadf71664,301,301,2021,Unprovoked,USA,Florida,Swimming,M,7,Lacerations to right hand
6696ff4dc10ca7acadf71665,302,302,2021,Unprovoked,USA,Florida,Body surfing,M,9,Left shoulder bitten
6696ff4dc10ca7acadf71666,303,303,2021,Unprovoked,AUSTRALIA,Western Australia,Paddle boarding,M,75,"No injury, board bitten"
6696ff4dc10ca7acadf71667,304,304,2021,Unprovoked,USA,Florida,Wading,M,20,Left forearm bitten
6696ff4dc10ca7acadf71668,305,305,2021,Unprovoked,NEW CALEDONIA,Loyalty Islands,Spearfishing,M,16,Left leg bitten
6696ff4dc10ca7acadf71669,306,306,2021,Unprovoked,NEW CALEDONIA,NaN,Swimming,M,57,Right leg bitten but death due to heart attack
6696ff4dc10ca7acadf7166a,307,307,2021,Provoked,AUSTRALIA,Queensland,Fishing,M,NaN,Superficial wound       PROVOKED INCIDENT
6696ff4dc10ca7acadf7166b,308,308,2021,Unprovoked,USA,Hawaii,Surfing,M,NaN,"No injury, surfboard bitten"
6696ff4dc10ca7acadf7166c,309,309,2021,Watercraft,AUSTRALIA,South Australia,Surf skiing ,M,17,"No injury, surf ski bitten"
6696ff4dc10ca7acadf7166d,310,310,2021,Watercraft,USA,Maui,Kayaking,M,45 and 15,"No injury, kayak bitten"
6696ff4dc10ca7acadf7166e,311,311,2021,Unprovoked,AUSTRALIA,Western Australia,Swimming,F,46,Puncture wounds to foot
6696ff4dc10ca7acadf7166f,312,312,2021,Unprovoked,NEW ZEALAND,North Island,Swimming,M,61,Minor puncture wound to arm
6696ff4dc10ca7acadf71670,313,313,2021,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,58,Severe lacerations to left arm 
6696ff4dc10ca7acadf71671,314,314,2021,Watercraft,USA,Florida,Fishing,NaN,NaN,No injury to occupants
6696ff4dc10ca7acadf71672,315,315,2021,Unprovoked,USA,Hawaii,Snorkeling,M,73,Puncture wounds to left calf
6696ff4dc10ca7acadf71673,316,316,2021,Unprovoked,AUSTRALIA,South Australia,Snorkeling,M,32,FATAL
6696ff4dc10ca7acadf71674,317,317,2021,Unprovoked,BRAZIL,Pernambuco,Surfing,M,52,Puncture wounds to right hand
6696ff4dc10ca7acadf71675,318,318,2021,Unprovoked,AUSTRALIA,Western Australia,Swimming,M,54,Severe injury to leg and broken him
6696ff4dc10ca7acadf71676,319,319,2021,Unprovoked,AUSTRALIA,Victoria,Swimming,M,7,Injury to leg
6696ff4dc10ca7acadf71677,320,320,2021,Unprovoked,ST KITTS / NEVIS,The Narrows,Swimming / Kayaking,F,26,"Severe injury to left leg, resulting in amputation above the knee"
6696ff4dc10ca7acadf71678,321,321,2021,Unprovoked,NEW ZEALAND,North Island,Swimming,F,19,FATAL
6696ff4dc10ca7acadf71679,322,322,2021,Unprovoked,USA,Florida,Surfing,M,19,"No injury, board damaged"
6696ff4dc10ca7acadf7167a,323,323,2021,Unprovoked,USA,Florida,Surfing,M,17,1.5 cut to ankle
6696ff4dc10ca7acadf7167b,324,324,2021,Unprovoked,USA,Hawaii,Swimming,F,68,Significant injury to right lower leg
6696ff4dc10ca7acadf7167c,325,325,2020,Unprovoked,USA,California,Swimming,M,NaN,No injury. Swim fin bittten
6696ff4dc10ca7acadf7167d,326,326,2020,Unprovoked,MALDIVES,Raa Atoll,Fell off fishing boat,M,40,Injuries to leg
6696ff4dc10ca7acadf7167e,327,327,2020,Unprovoked,ST MARTIN,NaN,Swimming,F,39,FATAL
6696ff4dc10ca7acadf7167f,328,328,2020,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,NaN,"No injury, Board bitten"
6696ff4dc10ca7acadf71680,329,329,2020,Unprovoked,USA,Hawaii,Surfing,M,56,FATAL
6696ff4dc10ca7acadf71681,330,330,2020,Unprovoked,USA,Oregon,Surfing,M,20,Non-life-threatening to left lower leg & foot
6696ff4dc10ca7acadf71682,331,331,2020,Unprovoked,AUSTRALIA,South Australia,Surfing,M,29,Non-life-threatening injuries to buttock and thigh
6696ff4dc10ca7acadf71683,332,332,2020,Unprovoked,EGYPT,South Sinai,Scuba diving,F,42,Left shoulder bitten
6696ff4dc10ca7acadf71684,333,333,2020,Unprovoked,USA,Hawaii,Snorkeling,F,35,Severe injury to torso
6696ff4dc10ca7acadf71685,334,334,2020,Unprovoked,NEW CALEDONIA,South Province,Snorkeling,F,NaN,Three 3-inch lacerations to thigh
6696ff4dc10ca7acadf71686,335,335,2020,Unprovoked,AUSTRALIA,Western Australia,Body boarding,M,59,FATAL
6696ff4dc10ca7acadf71687,336,336,2020,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,13,"Minor injury to left foot, leg and finger"
6696ff4dc10ca7acadf71688,337,337,2020,Unprovoked,USA,Florida,Swimming,M,17,Minor injuries
6696ff4dc10ca7acadf71689,338,338,2020,Unprovoked,BAHAMAS, Grand Bahama Island,Spearfishing,M,NaN,Hand/wrist bitten
6696ff4dc10ca7acadf7168a,339,339,2020,Unprovoked,USA,"Franklin County, Florida",Surfing,M,NaN,Hand bitten
6696ff4dc10ca7acadf7168b,340,340,2020,Unprovoked,EGYPT,South Sinai,Snorkeling,NaN,NaN,"Boy lost arm, dive guide lost leg, "
6696ff4dc10ca7acadf7168c,341,341,2020,Unprovoked,AUSTRALIA,Queensland,Spearfishing,M,59,Severe injury to thigh
6696ff4dc10ca7acadf7168d,342,342,2020,NaN,USA,North Carolina,Surfing,M,NaN,Laceration to knee and foot
6696ff4dc10ca7acadf7168e,343,343,2020,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,52,FATAL
6696ff4dc10ca7acadf7168f,344,344,2020,Unprovoked,USA,Florida,Body Surfing,M,31,Laceration to lower leg
6696ff4dc10ca7acadf71690,345,345,2020,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,17,"No injury, knocked off board when shark grabbed his leg rope"
6696ff4dc10ca7acadf71691,346,346,2020,Provoked,USA,Florida,NaN,M,NaN,Minor lacerations to right foot when he stepped on the shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71692,347,347,2020,NaN,USA,Hawaii,Swimming,F,61,Lacerations and puncture wounds to shoulder
6696ff4dc10ca7acadf71693,348,348,2020,Unprovoked,USA,Florida,Snorkeling,M,30,Severe bite to shoulder
6696ff4dc10ca7acadf71694,349,349,2020,Provoked,AUSTRALIA,Queensland,Fishing,M,50s,Arm bitten by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf71695,350,350,2020,Unprovoked,AUSTRALIA,New South Wales,Foil-boarding,M,NaN,"No injury, board bitten"
6696ff4dc10ca7acadf71696,351,351,2020,NaN,USA,Florida,Swimming,M,48,Minor cuts and punctures to left foot
6696ff4dc10ca7acadf71697,352,352,2020,Unprovoked,USA,Florida,Surfing,M,15,Cuts to right hand and wrist
6696ff4dc10ca7acadf71698,353,353,2020,Unprovoked,USA,Florida,Surfing,M,25,Left arm bitten
6696ff4dc10ca7acadf71699,354,354,2020,NaN,USA,Florida,Surf fishing,M,54,Hand bitten that was holding a fish PROVOKED INCIDENT
6696ff4dc10ca7acadf7169a,355,355,2020,Unprovoked,AUSTRALIA,Queensland,Surfing,M,46,FATAL
6696ff4dc10ca7acadf7169b,356,356,2020,Unprovoked,USA,Hawaii,Snorkeling,F,70,Ankle bitten
6696ff4dc10ca7acadf7169c,357,357,2020,Unprovoked,USA,Florida,NaN,M,NaN,Minor injury to forearm
6696ff4dc10ca7acadf7169d,358,358,2020,Watercraft,AUSTRALIA,New South Wales,Fishing / Filming sharks feeding on whale carcass,NaN,NaN,"Shark bit boat, no injury to occupant"
6696ff4dc10ca7acadf7169e,359,359,2020,Unprovoked,USA,South Carolina,Surfing,M,12,Injury to right foot and ankle
6696ff4dc10ca7acadf7169f,360,360,2020,Unprovoked,USA,California,Kayak fishing,M,NaN,"No injury, kayak damaged"
6696ff4dc10ca7acadf716a0,361,361,2020,Unprovoked,USA,Florida,Standing,M,23,Minor injury to foot
6696ff4dc10ca7acadf716a1,362,362,2020,Unprovoked,USA,Florida,Surfing,M,14,Lacerations to sole of left foot
6696ff4dc10ca7acadf716a2,363,363,2020,Unprovoked,USA,Florida,Boogie boarding,F,50,Minor lacerations to left leg
6696ff4dc10ca7acadf716a3,364,364,2020,NaN,USA,South Carolina,Wading,F,NaN,Minor injury to arm by a fish
6696ff4dc10ca7acadf716a4,365,365,2020,Unprovoked,AUSTRALIA,New South Wales,Surfing,F,35,Lacerations to right calf and posterior thigh
6696ff4dc10ca7acadf716a5,366,366,2020,Provoked,USA,Florida,Fishing,M,55,Injury to left forearm by hooked shark PROVOKED INCIDENT
6696ff4dc10ca7acadf716a6,367,367,2020,Unprovoked,USA,Virgin Islands,Snorkeling,F,NaN,Lacerations to hand and wrist
6696ff4dc10ca7acadf716a7,368,368,2020,Unprovoked,USA,North Carolina,Surfing,M,54,"No Injury, but board bitten"
6696ff4dc10ca7acadf716a8,369,369,2020,Unprovoked,USA,Florida,Surfing,F,22,Lacerations to foot 
6696ff4dc10ca7acadf716a9,370,370,2020,Unprovoked,USA,Alabama,Swimming,M,14,Lacerations to foot and toes
6696ff4dc10ca7acadf716aa,371,371,2020,Unprovoked,AUSTRALIA,Western Australia,Surfing,M,28,Lacerations to leg
6696ff4dc10ca7acadf716ab,372,372,2020,Unprovoked,USA,Florida,Diving,M,38,Lower leg bitten
6696ff4dc10ca7acadf716ac,373,373,2020,Watercraft,AUSTRALIA,Tasmania,Sightseeing,NaN,NaN,"No injury to occupants, injury to shark attempting to swallow anchor"
6696ff4dc10ca7acadf716ad,374,374,2020,Unprovoked,FRENCH POLYNESIA,Tuamotu Islands,Swimming,M,4,Leg bitten
6696ff4dc10ca7acadf716ae,375,375,2020,Unprovoked,USA,Maine,Swimming,F,63,FATAL
6696ff4dc10ca7acadf716af,376,376,2020,Unprovoked,USA,Bahamas,Spearfishing,M,23,Lacerations to legs
6696ff4dc10ca7acadf716b0,377,377,2020,Unprovoked,USA,Florida,Standing,M,11,Foot bitten
6696ff4dc10ca7acadf716b1,378,378,2020,Unprovoked,USA,North Carolina,Treading water,M,NaN,Left calf & foot bitten
6696ff4dc10ca7acadf716b2,379,379,2020,Unprovoked,USA,Florida,Wading,F,12,Right leg bitten
6696ff4dc10ca7acadf716b3,380,380,2020,Unprovoked,AUSTRALIA,Tasmania,Fishing,M,10,"Lacerations to arm, head & chest"
6696ff4dc10ca7acadf716b4,381,381,2020,Unprovoked,USA,Florida,Wading,F,14,Severe bite to right foot
6696ff4dc10ca7acadf716b5,382,382,2020,Unprovoked,AUSTRALIA,Queensland,Snorkeling,F,29,Injury to lower left leg and ankle
6696ff4dc10ca7acadf716b6,383,383,2020,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,15,FATAL
6696ff4dc10ca7acadf716b7,384,384,2020,Unprovoked,USA,Florida,Surfing,F,15,Minor injury to right foot
6696ff4dc10ca7acadf716b8,385,385,2020,Unprovoked,AUSTRALIA,Queensland,Spearfishing,M,36,FATAL
6696ff4dc10ca7acadf716b9,386,386,2020,Unprovoked,USA,Florida,Playing,M,7,Cuts to lower leg
6696ff4dc10ca7acadf716ba,387,387,2020,Unprovoked,USA,North Carolina,Body Surfing,M,16,Injury to thigh
6696ff4dc10ca7acadf716bb,388,388,2020,Unprovoked,BAHAMAS,Exumas,NaN,NaN,NaN,NaN
6696ff4dc10ca7acadf716bc,389,389,2020,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Surf skiing ,F,NaN,"No inury, ski damaged"
6696ff4dc10ca7acadf716bd,390,390,2020,Unprovoked,NEW CALEDONIA,South Province,Windsurfing,M,30,FATAL
6696ff4dc10ca7acadf716be,391,391,2020,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,60,FATAL
6696ff4dc10ca7acadf716bf,392,392,2020,Unprovoked,AUSTRALIA,Western Australia,NaN,F,NaN,NaN
6696ff4dc10ca7acadf716c0,393,393,2020,NaN,USA,Delaware,Skimboarding,M,12,Puncture wounds to leg
6696ff4dc10ca7acadf716c1,394,394,2020,Unprovoked,USA,Hawaii,Surfing,M,NaN,Cut to index finger of hand
6696ff4dc10ca7acadf716c2,395,395,2020,Unprovoked,BAHAMAS,Abaco Islands,Spearfishing,M,NaN,Lacerations to left hand
6696ff4dc10ca7acadf716c3,396,396,2020,Unprovoked,AUSTRALIA,Queensland,Spearfishing,M,18,"No injury, swim fin bitten"
6696ff4dc10ca7acadf716c4,397,397,2020,Unprovoked,THAILAND,"Muang district of Satun province, ",Playing,M,12,Left foot bitten
6696ff4dc10ca7acadf716c5,398,398,2020,Unprovoked,SPAIN,Canary Islands,Playing,M,9,Lacerations to both feet
6696ff4dc10ca7acadf716c6,399,399,2020,Unprovoked,FRENCH POLYNESIA,Tahiti,Snorkeling,NaN,NaN,Leg bitten
6696ff4dc10ca7acadf716c7,400,400,2020,Unprovoked,USA,California,Surfing,M,26,FATAL
6696ff4dc10ca7acadf716c8,401,401,2020,Unprovoked,AUSTRALIA,Victoria,Surfing,M,NaN,Leg injured
6696ff4dc10ca7acadf716c9,402,402,2020,Unprovoked,USA,California,Swimming,F,57,2 lacerations to foot
6696ff4dc10ca7acadf716ca,403,403,2020,NaN,USA,California,Body Boarding,M,16,Minor injury to ankle from stingray 
6696ff4dc10ca7acadf716cb,404,404,2020,Unprovoked,AUSTRALIA,New South Wales,Swimming,F,NaN,Lacerations to foot
6696ff4dc10ca7acadf716cc,405,405,2020,Unprovoked,USA,Florida,Surfing,F,NaN,Foot bitten
6696ff4dc10ca7acadf716cd,406,406,2020,Unprovoked,AUSTRALIA,Queensland,Swimming,M,23,FATAL
6696ff4dc10ca7acadf716ce,407,407,2020,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,38,Right hand bitten
6696ff4dc10ca7acadf716cf,408,408,2020,Unprovoked,USA,California,Stand-Up Paddleboarding,M,Teen,"No injury, paddleboard bitten"
6696ff4dc10ca7acadf716d0,409,409,2020,Unprovoked,USA,Florida,Surfing,M,NaN,Left foot bitten 
6696ff4dc10ca7acadf716d1,410,410,2020,Unprovoked,USA,Florida,Surfing,M,NaN,Left foot bitten when he jumped on the shark  PROVOKED INCIDENT
6696ff4dc10ca7acadf716d2,411,411,2020,Unprovoked,AUSTRALIA,Queensland,NaN,F,NaN,Arm injured
6696ff4dc10ca7acadf716d3,412,412,2020,Provoked,NEW ZEALAND,North Island,Kayak fishing,M,NaN,"PROVOKED INCIDENT No injury, shark nudged kayak repeatedly"
6696ff4dc10ca7acadf716d4,413,413,2020,Unprovoked,FIJI,Vanua Levu,Spearfishing,M,26,Lacerations to right elbow
6696ff4dc10ca7acadf716d5,414,414,2020,Unprovoked,NEW ZEALAND,North Island,Surfing,M,60,"Minor injury, surfboard bitten"
6696ff4dc10ca7acadf716d6,415,415,2020,Unprovoked,USA,Maui,Stand-Up Paddle boarding,M,NaN,"No injury, but paddleboard bitten"
